Turns,level,HITtype_ID,Worker_ID,Dialogueacts,Responses
106,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
106,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.elaboration,I also like going to lakes.
,,,,,
106,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,Lakes always remind me of the times my Dad took me fishing.
,,,,,
106,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2Y6D2NWD984V1,Answer.joking,"If a fish did hit my fishing line, the shock would make me almost jump out of the boat."
,,,,,
106,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,AJF954955YWZG,Answer.continuation,"Awww, I remember fishing as a kid."
,,,,,
107,0,---,---,prompt,I love walking along the beach.
,,,,,
107,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
107,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
107,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,I prefer the ocean though. There's something magical about the cool water.
,,,,,
107,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,Cruises are another way to enjoy the ocean. Between the view and the free food I'm not sure why anyone would fly to an island destination.
,,,,,
107,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,"Yea, the food is usually really good and if you haven't tried the deserts, you should."
,,,,,
108,0,---,---,prompt,I love walking along the beach.
,,,,,
108,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
108,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
108,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,I prefer the ocean though. There's something magical about the cool water.
,,,,,
108,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.continuation,It's especially blissful to let yourself slip under the surface and float with the waves.
,,,,,
108,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,"Yea, it makes me wanna take a shower right after."
,,,,,
109,0,---,---,prompt,I love walking along the beach.
,,,,,
109,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
109,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
109,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,I prefer the ocean though. There's something magical about the cool water.
,,,,,
109,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,Sometimes I feel like I am at peace with everything when I'm standing in the surf.
,,,,,
109,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,I just love having my feet in the sand.
,,,,,
110,0,---,---,prompt,I love walking along the beach.
,,,,,
110,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
110,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
110,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,I prefer the ocean though. There's something magical about the cool water.
,,,,,
110,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.joking,I'm just worried that I'll get so relaxed that I fall asleep and wake up in Mexico!
,,,,,
110,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A36T6LHF0YRY4L,Answer.continuation,If you wake up in Mexico you would have had to have slept for a solid 20+ hours!
,,,,,
111,0,---,---,prompt,I love walking along the beach.
,,,,,
111,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
111,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
111,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,I've been going to the beach since I was very young.
,,,,,
111,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,I'm looking forward to when I'll have my own kids to take to the beach.
,,,,,
111,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,Thats really good! Having kids to take to the beach is fun.
,,,,,
112,0,---,---,prompt,I love walking along the beach.
,,,,,
112,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
112,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
112,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,I've been going to the beach since I was very young.
,,,,,
112,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"Me too, although I appreciate it in a different way now. When I was a kid it was all about trying to cram as much fun in as possible, but now I can relax and appreciate the beauty."
,,,,,
112,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,"Sucks getting old, doesn't it."
,,,,,
113,0,---,---,prompt,I love walking along the beach.
,,,,,
113,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
113,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
113,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,I've been going to the beach since I was very young.
,,,,,
113,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"Not me, I grew up in the midwest and we didn't have beaches, so this is all pretty new to me."
,,,,,
113,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,"Well, the midwest is a  nice place still."
,,,,,
114,0,---,---,prompt,I love walking along the beach.
,,,,,
114,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
114,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
114,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,I've been going to the beach since I was very young.
,,,,,
114,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,Was that back when you crawled out of the primordial ooze?
,,,,,
114,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A1BS52YLDIGUD9,Answer.continuation,Don't you love it when you find some cool shell when you're walking on the beach?
,,,,,
115,0,---,---,prompt,I love walking along the beach.
,,,,,
115,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
115,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
115,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"I like the sound of flowing water, but I prefer a fountain or a babbling brook."
,,,,,
115,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"Have you ever tried one of those relaxation sound machines? It's probably not as nice as the real thing, but now I'm wondering if playing the sound of waves would help me fall asleep at night."
,,,,,
115,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,"Yea, I've heard that professional athletes use stuff like that."
,,,,,
116,0,---,---,prompt,I love walking along the beach.
,,,,,
116,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
116,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
116,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"I like the sound of flowing water, but I prefer a fountain or a babbling brook."
,,,,,
116,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"Those are nice, but I prefer the surf, I feel like there's more variety, it's always changing, but kind of always the same, too."
,,,,,
116,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,I love variety in all things.
,,,,,
117,0,---,---,prompt,I love walking along the beach.
,,,,,
117,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
117,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
117,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"I like the sound of flowing water, but I prefer a fountain or a babbling brook."
,,,,,
117,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"I like the sound of the ocean. It sounds so big, which makes me feel like my problems are smaller by comparison."
,,,,,
117,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2RKPHMUAYF2P9,Answer.change,I prefer listening to a gentle brook to relax.
,,,,,
118,0,---,---,prompt,I love walking along the beach.
,,,,,
118,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
118,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
118,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"The sound of the surf is nice, there's a reason they use it for those machines that play relaxation sounds."
,,,,,
118,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"Speaking of relaxation, I've been thinking about taking a class on meditation."
,,,,,
118,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2YE2I9DYV9OKW,Answer.continuation,"It seems like that's the big thing right now, I see so many articles about mindfulness."
,,,,,
119,0,---,---,prompt,I love walking along the beach.
,,,,,
119,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
119,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
119,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"The sound of the surf is nice, there's a reason they use it for those machines that play relaxation sounds."
,,,,,
119,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,If I wasn't concerned about getting too much sun I'd like to just lie down there and let it lull me to sleep.
,,,,,
119,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2YE2I9DYV9OKW,Answer.elaboration,Yeah. And when I'm applying sunscreen it tends to just make me more anxious because it gets me all paranoid about skin cancer.
,,,,,
120,0,---,---,prompt,I love walking along the beach.
,,,,,
120,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
120,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
120,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"The sound of the surf is nice, there's a reason they use it for those machines that play relaxation sounds."
,,,,,
120,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"Yeah. It's kind of funny though, because there's so much movement and unpredictability with the waves, you'd think that would be associated with chaos and being all jumpy, not calmness and relaxing."
,,,,,
120,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,"Well, usually the tides can be predicted, cant they?"
,,,,,
121,0,---,---,prompt,I love walking along the beach.
,,,,,
121,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
121,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
121,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"The sound of the surf is nice, there's a reason they use it for those machines that play relaxation sounds."
,,,,,
121,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,Leave it to humans to go through so much trouble to get away from nature and then build electronic gizmos to replicate it.
,,,,,
121,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,"Yea, I do love my IPAD"
,,,,,
122,0,---,---,prompt,I love walking along the beach.
,,,,,
122,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
122,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
122,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"I do like the sounds at the beach, the surf but also the wind and seagulls, too."
,,,,,
122,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.change,The sounds at the beach are great but I love the sights too.  I could stare at the water all day long.  It's mesmerizing.
,,,,,
122,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,AJF954955YWZG,Answer.continuation,"I agree. There is nothing quite like sitting in a lawn chair with your toes in the sand, staring at the water like that."
,,,,,
123,0,---,---,prompt,I love walking along the beach.
,,,,,
123,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
123,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
123,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"I do like the sounds at the beach, the surf but also the wind and seagulls, too."
,,,,,
123,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.continuation,"All of the sounds make for the perfect beach day, I also like looking out into the water and watching the sailboats."
,,,,,
123,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2UHN1OJ8XR0RO,Answer.elaboration,"I only been on one a couple of times, but I really enjoyed being on a sailboat."
,,,,,
124,0,---,---,prompt,I love walking along the beach.
,,,,,
124,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
124,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
124,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"I do like the sounds at the beach, the surf but also the wind and seagulls, too."
,,,,,
124,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.elaboration,Do you have any beach vacations planned this year?  They are always so relaxing.
,,,,,
124,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2RKPHMUAYF2P9,Answer.joking,I've been banned from all beaches after the Shark Fin incident.
,,,,,
125,0,---,---,prompt,I love walking along the beach.
,,,,,
125,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
125,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
125,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"I do like the sounds at the beach, the surf but also the wind and seagulls, too."
,,,,,
125,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.joking,"I love the seagulls, but sometimes they will come right down and steal your lunch!"
,,,,,
125,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2YE2I9DYV9OKW,Answer.change,"Do you usually bring food with you, or do you buy stuff there?"
,,,,,
126,0,---,---,prompt,I love walking along the beach.
,,,,,
126,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
126,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
126,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"Yeah, ""Those waves are gnarly, dude."" No, wait, that's the sound of the surfers."
,,,,,
126,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"I'd like to walk around here more, but there's nowhere that you can get away from the sound of traffic, so I can never fully relax."
,,,,,
126,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2YE2I9DYV9OKW,Answer.continuation,Would noise-cancelling headphones work? I haven't tried them myself but I've been meaning to.
,,,,,
127,0,---,---,prompt,I love walking along the beach.
,,,,,
127,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
127,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
127,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"Yeah, ""Those waves are gnarly, dude."" No, wait, that's the sound of the surfers."
,,,,,
127,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"Hehe. Some of them are nice to look at, though."
,,,,,
127,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,"Yea, they crash on the shore and are fun."
,,,,,
128,0,---,---,prompt,I love walking along the beach.
,,,,,
128,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
128,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
128,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"Yeah, ""Those waves are gnarly, dude."" No, wait, that's the sound of the surfers."
,,,,,
128,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,Yeah. Sometimes the biggest problem with the beach is all the other people who like the beach.
,,,,,
128,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,"Eh, the more the merrier."
,,,,,
129,0,---,---,prompt,I love walking along the beach.
,,,,,
129,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
129,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
129,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.change,Speaking of sound have you tried holding a shell to your ear?
,,,,,
129,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.change,"I also like to check out pools in the summer, sometimes it's nice not to have to deal with the sand."
,,,,,
129,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,I like to go in any water I can find.
,,,,,
130,0,---,---,prompt,I love walking along the beach.
,,,,,
130,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
130,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
130,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.change,Speaking of sound have you tried holding a shell to your ear?
,,,,,
130,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.continuation,I have listened to shells many times.  My Mom used to tell me the ocean was talking to me.
,,,,,
130,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.continuation,Did you listen to more than one at a time?
,,,,,
131,0,---,---,prompt,I love walking along the beach.
,,,,,
131,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
131,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
131,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.change,Speaking of sound have you tried holding a shell to your ear?
,,,,,
131,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.elaboration,I also love the sound of the surf especially because it may mean that there are big waves.
,,,,,
131,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,I love experiencing the thrill of big waves hitting me.
,,,,,
132,0,---,---,prompt,I love walking along the beach.
,,,,,
132,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
132,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
132,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.change,Speaking of sound have you tried holding a shell to your ear?
,,,,,
132,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A13NOSGEQMNGP8,Answer.joking,How about all the sand in the car after the beach?  That's no fun at all!
,,,,,
132,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,AE3CVK2OYA242,Answer.joking,If you get enough sand in your car you can let the little ones play in the floorboards!
,,,,,
133,0,---,---,prompt,I love walking along the beach.
,,,,,
133,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
133,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
133,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.continuation,Oh the sound is so delightful especially when taking a nap.
,,,,,
133,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.change,"It is, I love when the water is warm around 80 degrees."
,,,,,
133,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2H95HBWH0YW5Z,Answer.change,"I remember that one time I thought a shark touched me and it was just some seaweed, but I went running out of the water screaming anyway."
,,,,,
134,0,---,---,prompt,I love walking along the beach.
,,,,,
134,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
134,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
134,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.continuation,Oh the sound is so delightful especially when taking a nap.
,,,,,
134,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.continuation,"Me, too although not when the sand is hot. That is why I walk near the water."
,,,,,
