HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.HITTYPE_ID_level3,Input.HITTYPE_ID_level4,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.WORKER_ID_level3,Input.WORKER_ID_level4,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.Dialogueacts_level3,Input.Dialogueacts_level4,Input.slot0,Input.slot1,Input.slot2,Input.slot3,Input.slot4,Answer.change,Answer.continuation,Answer.continuation,Answer.elaboration,Answer.joking,Approve,Reject
3QI9WAYOGQWGMXSSWR5WPUEUOI3S6T,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,3LJ7UR74RIZ8DHU3V90XHMGWSKL4NR,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:10:10 PDT 2017,Mon May 22 14:10:42 PDT 2017,Tue Jun 06 14:10:42 PDT 2017,Wed May 24 14:10:12 PDT 2017,,,32,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,A3MDIA7JN82PF,Answer.joking,Answer.change,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",Oh yeah. It's like you take some of the beach home with you!,If you get enough stuff you could even use it to make a beach scene in your backyard. Just don't take anything illegal. In some places it's illegal to take seashells.,"I do love when I can take stuff home from the beach too. One beach I was at sold tropical plants we could bring home, and it was so much more authentic than a generic beach scene.",I just love being at the beach.,,Taking home free gifts from anywhere is always nice.,Its fun when you can collect shells from the beach.,Free gifts are the best gifts.,,
3UQVX1UPFS2S3NPF0NA9PBRZDLJ200,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,3I0BTBYZAY7LQSGGJAM6MZOQFSRY0D,A3MDIA7JN82PF,Approved,Mon May 22 12:54:47 PDT 2017,Mon May 22 12:59:08 PDT 2017,Tue Jun 06 12:59:08 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,261,100% (13/13),100% (13/13),100% (13/13),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,A3MDIA7JN82PF,Answer.joking,Answer.change,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",Oh yeah. It's like you take some of the beach home with you!,If you get enough stuff you could even use it to make a beach scene in your backyard. Just don't take anything illegal. In some places it's illegal to take seashells.,"Yeah, it's hard to remember all the exact rules of each beach. But I appreciate how much beaches work to preserve their beauty, especially those in national parks.",Laws in natural areas vary so much from country to country. Sometimes you can't move a single thing off of the path!,,"Oh I love the beaches in national parks. Acadia National Park in Maine has some amazing beaches, right by the mountains. It has all the restful things in one place.","Yes, we need rules so we don't completely destroy the lovely environment of our beaches.","Yep, if our beaches weren't beautiful, we wouldn't have much at all.",,
3URJ6VVYUP8N9IWL6MV88RKFV2V4OO,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,3IAS3U3I0G2W9UQJO5C0XCJ4RIM2BH,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:26:22 PDT 2017,Mon May 22 16:27:14 PDT 2017,Tue Jun 06 16:27:14 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,52,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,A3MDIA7JN82PF,Answer.joking,Answer.change,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",Oh yeah. It's like you take some of the beach home with you!,If you get enough stuff you could even use it to make a beach scene in your backyard. Just don't take anything illegal. In some places it's illegal to take seashells.,"I wonder why exactly it's illegal. I mean, it's not like the seashells are being used anymore.",The cops have to do their job.,,"Yea, that is true. It really shouldn't be illegal.",Sometimes things that are illegal are questionable.,"Well, its still illegal, smarty!",,
3TCFMTM8HE9SACAXW6E93GA9IDP213,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,323Q6SJS8J2Q115HCS1336GRVZRFHP,AJF954955YWZG,Approved,Mon May 22 16:06:50 PDT 2017,Mon May 22 16:08:51 PDT 2017,Tue Jun 06 16:08:51 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,121,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,A3MDIA7JN82PF,Answer.joking,Answer.change,Answer.elaboration,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",Oh yeah. It's like you take some of the beach home with you!,If you get enough stuff you could even use it to make a beach scene in your backyard. Just don't take anything illegal. In some places it's illegal to take seashells.,"I dropped a seashell in my bag by accident once when I was at the beach, and I panicked as I was leaving when I noticed it, and I had to frantically run and put it back. The lifeguards were laughing so hard.","I used to want to be a lifeguard, but I discovered that I'm afraid of being responsible for someone's life.",,Oh good lord. That's too funny. I would've just left it there and pretended not to notice.,I'm sure those life gaurds see a lot of that.,I bet they thought you were a real criminal!,,
3H1C3QRA0144SVWB5NYUMD2PJD6CE5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,35K3O9HUACZEHREFMRTXI3JE3ITEF0,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:09:39 PDT 2017,Mon May 22 14:10:10 PDT 2017,Tue Jun 06 14:10:10 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,31,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.change,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.","Although this time of year, getting stuff in your eye can be a big problem. Do you suffer from hay fever? Pollen, now that's a killer. And I'll be there's more pollen in this world than grains of sand.",I've always been pretty comfortable giving speeches. The experience doesn't fill me with as much anxiety as it does for some people.,I just like talking to people.,,"Yea, you just gotta imagine everyone with their pants down.",Sometimes I've tried to just practice so much that I feel comfortable.,Why not just picture everyone naked?,,
3D3B8GE892C6ROEY2H4EEZ0LRZ59P6,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:45 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:45 PDT 2017,,,37M28K1J0RZRWGJZPCIW1ILFBBOAJI,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:43:21 PDT 2017,Mon May 22 14:44:09 PDT 2017,Tue Jun 06 14:44:09 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,48,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.change,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.","Although this time of year, getting stuff in your eye can be a big problem. Do you suffer from hay fever? Pollen, now that's a killer. And I'll be there's more pollen in this world than grains of sand.",I feel for people with allergies. It's hard to hide from something that you're allergic to when it's in the air everywhere.,"Yea, it sucks being sick.",,"Yea, I do not enjoy sneezing all the time.","Yea, it really limits what they can do.","Yea, they might as well just die I guess.",,
3566S7OX5D4ZWD732IV4Z7RHTTB71O,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:46 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:46 PDT 2017,,,3S3AMIZX3VR2M9G5ZUSC4FGQ6UACD6,AJF954955YWZG,Approved,Mon May 22 16:22:04 PDT 2017,Mon May 22 16:24:37 PDT 2017,Tue Jun 06 16:24:37 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,153,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,A2ZOM62DKMSWDK,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.change,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.","Although this time of year, getting stuff in your eye can be a big problem. Do you suffer from hay fever? Pollen, now that's a killer. And I'll be there's more pollen in this world than grains of sand.",And don't you hate it when you have to give a speech and your nose is clogged and you end up sounding like donold duck?,"Yeah, I used to fiddle around with voice acting as a kid. We would record audio tapes of our voices and pretend to be doing commercials.",,"Oh my gosh, yes.  I used to get horrible sinus infections as a kid.",I'm terribly allergic to pollen. I get stuffed up every year.,Well you could always become the next Donald Duck actor.,,
39KV3A5D18SZQX6XF1AOV8EQJTNS7S,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:46 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:46 PDT 2017,,,3AMYWKA6YC84APYTFCTPT90FELH6OE,A3MDIA7JN82PF,Approved,Mon May 22 13:04:30 PDT 2017,Mon May 22 13:08:29 PDT 2017,Tue Jun 06 13:08:29 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,239,100% (13/13),100% (13/13),100% (13/13),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.",I don't like it when people dig holes and don't fill them in though. They're a great way to sprain your ankle.,Breaking a bone is an unforgettable experience for sure. That's one of those pains that you just can't forget.,"Spraining something is a bad pain too. You know in your head it's not broken, but it still hurts horribly.",,Especially when it spoils such a nice trip like a beach vacation. I broke my wrist at the beach when I was ten and it was awful.,"Yes, especially if you break an arm or a leg. Somehow, that's just worse.","It's a wonderful memory, that's why you can't forget!",,
3RQVKZ7ZRK46LYPZLMVI4Q1MLZP725,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:46 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:46 PDT 2017,,,3IXEICO7935KNH31BTFONJ62DUI6TM,AJF954955YWZG,Approved,Mon May 22 16:01:46 PDT 2017,Mon May 22 16:04:56 PDT 2017,Tue Jun 06 16:04:56 PDT 2017,Wed May 24 14:10:13 PDT 2017,,,190,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.",I don't like it when people dig holes and don't fill them in though. They're a great way to sprain your ankle.,Sometimes I'm so civic minded that I'll go ahead and fill them in. Nothing is more awkward than to be on your hands and knees as an adult covering over some childs sandcastle.,"Speaking of holes, these moles keep digging in my backyard. It's driving me nuts.",,"Yeah, I don't think I would go out of my way to fill in holes. Haha, I can see you doing it though.","Yeah, exactly. I don't think people realize that they are creating a death trap, though.",Nothing would please me more than to see you out at the crack of dawn covering holes with a kiddie shovel.,,
3A9LA2FRWSZ4F3Y8MK2NLTKCCBLXH7,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:46 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:46 PDT 2017,,,3KXIR214I52COV5A9Q2DPYDYHP0426,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:26:04 PDT 2017,Mon May 22 14:27:36 PDT 2017,Tue Jun 06 14:27:36 PDT 2017,Wed May 24 14:10:14 PDT 2017,,,92,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.joking,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.",In the sand is also a nice place to get romantic.,I like romantic movies but I hate when I end up crying. Nothing feels more silly on a first date!,I love comedy movies.,,"I just hate crying at movies too, but sometimes its hard not to.","Yea, at least the other person sees your soft side.",Oh cry me a river.,,
3SV8KD29L4DKMOZVTNT5V6GFCSNZKA,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:46 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:46 PDT 2017,,,3LUY3GC630M5ZPOZDMBWON51J107PY,A28Q542MWCTS8H,Approved,Mon May 22 13:16:42 PDT 2017,Mon May 22 13:21:54 PDT 2017,Tue Jun 06 13:21:54 PDT 2017,Wed May 24 14:10:14 PDT 2017,,,312,100% (1/1),100% (1/1),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.joking,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place.",In the sand is also a nice place to get romantic.,Romantic evenings on the beach are a great way to feel connected and passionate. Sitting on the sand under the stars is enchanting.,Definitely. Have you tried that cafe near the beach?  It's really lovely and romantic as well.  I went there on my first date with my fiancee.,,"I agree - I also love swimming together at the beach on a really hot day, or just laying around reading together in the sun.","I agree, or watching the sunset over the ocean is also very romantic.","Yep, and so is all that sand in your hair when you get home.",,
